Year,Quarter,Ticker,CIKs,CompanyName,InterestRateChange,SPXCloseChange,DJCloseChange,CPI,RealGDP,InflationRate,DilutedEPS,FreeCashFlow,NetIncome,OperatingCashFlow,TotalRevenue,Polarity,Subjectivity,ClosePriceNextQuarter,YearNext,QuarterNext,LogClosePriceNextQuarter,LogPredictedPrice
2003,Q4,XOM,34088,Exxon Mobil Corporation,-0.153153153,0.092023335,0.1039918894943605,19.9,3860.18,2.27,0.69,3245000000.0,6650000000,6799000000.0,65952000000.0,0.045774454,0.2807251015814554,41.59000015258789,2004,Q1,3.7278597574236803,3.828146404644052
2004,Q1,XOM,34088,Exxon Mobil Corporation,0.1170212765957448,0.0128516440031656,-0.009204203,19.9,3741.64,2.68,0.83,7328000000.0,5440000000,10138000000.0,67602000000.0,0.045774454,0.2807251015814554,44.40999984741211,2004,Q2,3.7934646658681204,3.815083517626762
2004,Q2,XOM,34088,Exxon Mobil Corporation,0.3398058252427183,0.007657861,0.005991326,19.9,3837.59,2.68,0.88,5720000000.0,5790000000,8652000000.0,70693000000.0,0.021763403,0.2639089935164316,48.33000183105469,2004,Q3,3.878052523743495,3.935389024606574
2004,Q3,XOM,34088,Exxon Mobil Corporation,0.3857142857142858,-0.012719897,-0.024568035,19.9,3879.62,2.68,0.88,6616000000.0,5680000000,9453000000.0,76375000000.0,0.018722637,0.2373661593472917,51.25999832,2004,Q4,3.9369106881618317,4.037033504156859
2004,Q4,XOM,34088,Exxon Mobil Corporation,0.0591397849462364,0.071073796,0.057920168,19.9,3990.91,2.68,1.05,8901000000.0,8420000000,12308000000.0,83365000000.0,0.018689442,0.2330127498709669,59.599998474121094,2005,Q1,4.087655548469309,4.1076961817952276
2005,Q1,XOM,34088,Exxon Mobil Corporation,0.5025380710659898,-0.025851541,-0.025897222,19.9,3867.08,3.39,1.22,10255000000.0,7860000000,12968000000.0,82051000000.0,0.018689442,0.2330127498709669,57.470001220703125,2005,Q2,4.051263093760352,4.008231686490012
2005,Q2,XOM,34088,Exxon Mobil Corporation,0.1837455830388692,0.0156958701360705,-0.012430437,19.9,3972.82,3.39,1.2,5278000000.0,7640000000,9013000000.0,88568000000.0,0.025051265,0.2697395477329688,63.540000915527344,2005,Q3,4.151669643250047,4.051499240924583
2005,Q3,XOM,34088,Exxon Mobil Corporation,0.1696428571428572,0.0287749907906633,0.0257447997950199,19.9,4040.69,3.39,1.58,12275000000.0,9920000000,15767000000.0,100717000000.0,0.023228027,0.2412254829100323,56.16999816894531,2005,Q4,4.0283827739458955,4.231564780935065
2005,Q4,XOM,34088,Exxon Mobil Corporation,0.0407124681933841,0.0158527355734409,0.0140793096596553,19.9,4107.38,3.39,1.475,6491000000.0,10710000000,10390000000.0,99344000000.0,0.035461101,0.3316498153778264,60.86000061035156,2006,Q1,4.108576154497605,4.1789405251021075
2006,Q1,XOM,34088,Exxon Mobil Corporation,0.2224938875305624,0.037315047,0.036558899,19.9,4003.48,3.23,1.37,10901000000.0,8400000000,14631000000.0,88980000000.0,0.035461101,0.3316498153778264,61.349998474121094,2006,Q2,4.116595146285218,4.0832501059459485
2006,Q2,XOM,34088,Exxon Mobil Corporation,0.01,-0.019052106,0.003681593,19.9,4116.72,3.23,1.72,7440000000.0,10360000000,11296000000.0,99034000000.0,0.034634148,0.2602142483613873,67.09999847,2006,Q3,4.206184021175847,4.306192515447545
2006,Q3,XOM,34088,Exxon Mobil Corporation,0.0574257425742574,0.051684774,0.047429557,19.9,4111.95,3.23,1.77,10782000000.0,10490000000,14497000000.0,99593000000.0,0.042104987,0.356895458,76.62999725341797,2006,Q4,4.338988609140188,4.2792701902832775
2006,Q4,XOM,34088,Exxon Mobil Corporation,-0.031835206,0.061721002,0.067135483,19.9,4201.0,3.23,1.695,4701000000.0,10250000000,8862000000.0,90028000000.0,0.029296016,0.2310059323392659,75.44999694824219,2007,Q1,4.323470144766437,4.2425117288288705
2007,Q1,XOM,34088,Exxon Mobil Corporation,0.0251450676982591,0.001804978,-0.008729735,19.9,4063.75,2.85,1.62,11180000000.0,9280000000,14286000000.0,87223000000.0,0.029296016,0.2310059323392659,83.87999725341797,2007,Q2,4.429387173289536,4.329236496370639
2007,Q2,XOM,34088,Exxon Mobil Corporation,0.001886792,0.058056388,0.085335934,19.9,4184.41,2.85,1.83,7532000000.0,10260000000,11318000000.0,98350000000.0,0.033720315,0.2652048189905333,92.55999755859376,2007,Q3,4.527857056508949,4.406369068158349
2007,Q3,XOM,34088,Exxon Mobil Corporation,-0.13747646,0.0155652376359464,0.036320665,19.9,4208.61,2.85,1.7,11128000000.0,9410000000,15063000000.0,102337000000.0,0.030776049,0.2763177253763945,93.69000244140624,2007,Q4,4.5399914860214405,4.439778704896164
2007,Q4,XOM,34088,Exxon Mobil Corporation,-0.37804878,-0.050858413,-0.058401212,19.9,4305.67,2.85,1.86,6775000000.0,11660000000,11335000000.0,116642000000.0,0.026806673,0.2573752512238317,84.58000183105469,2008,Q1,4.437697853693133,4.528444026291338
2008,Q1,XOM,34088,Exxon Mobil Corporation,-0.179738562,-0.099199106,-0.075532876,19.9,4182.54,3.84,2.02,17441000000.0,10890000000,21420000000.0,116854000000.0,0.026806673,0.2573752512238317,88.12999725341797,2008,Q2,4.478812965946449,4.3788771279137695
2008,Q2,XOM,34088,Exxon Mobil Corporation,0.037815126,-0.06581617,-0.103075146,19.9,4226.59,3.84,2.22,8546000000.0,11680000000,13418000000.0,138072000000.0,0.057178234,0.3100069816069816,77.66000366210938,2008,Q3,4.35234037145919,4.375396172303027
2008,Q3,XOM,34088,Exxon Mobil Corporation,-0.037914692,-0.092263271,-0.046704257,19.9,4192.4,3.84,2.85,9261000000.0,14830000000,14403000000.0,134913000000.0,0.026705706,0.2374178244525778,79.83000183105469,2008,Q4,4.379899396594632,4.44603359804925
2008,Q4,XOM,34088,Exxon Mobil Corporation,-0.87826087,-0.222047095,-0.189702402,19.9,4179.96,3.84,1.885,5159000000.0,7820000000,10484000000.0,84696000000.0,0.033035853,0.2269303397751675,68.09999847,2009,Q1,4.220977190688506,4.121078806730184
2009,Q1,XOM,34088,Exxon Mobil Corporation,0.1428571428571427,-0.116667589,-0.133023943,19.9,3976.81,-0.36,0.92,4237000000.0,4550000000,8910000000.0,64028000000.0,0.033035853,0.2269303397751675,69.91000366210938,2009,Q2,4.24720875290709,4.1474862698283665
2009,Q2,XOM,34088,Exxon Mobil Corporation,0.375,0.1334516940375795,0.088306535,19.9,4060.38,-0.36,0.81,-3368000000.0,3950000000,2197000000.0,74457000000.0,0.038572358,0.2763086329066723,68.61000061035156,2009,Q3,4.228438305598756,4.128450849940693
2009,Q3,XOM,34088,Exxon Mobil Corporation,-0.65,0.1448561186141465,0.142075667,19.9,4102.85,-0.36,0.98,3337000000.0,4730000000,8827000000.0,80585000000.0,0.028292006,0.2847245079374839,68.19000244140625,2009,Q4,4.222297962335556,4.1776194932881285
2009,Q4,XOM,34088,Exxon Mobil Corporation,-0.545454545,0.082779045,0.096618251,25.09,4209.06,-0.36,1.155,1741000000.0,6050000000,8504000000.0,87426000000.0,0.072322067,0.390754909,66.98000336,2010,Q1,4.204394117530286,4.104572681255162
2010,Q1,XOM,34088,Exxon Mobil Corporation,0.7999999999999998,0.0487220877051386,0.041098767,24.97,4055.06,1.64,1.33,7290000000.0,6300000000,13046000000.0,87714000000.0,0.072322067,0.390754909,57.06999969482422,2010,Q2,4.044278579201222,4.144639718640285
2010,Q2,XOM,34088,Exxon Mobil Corporation,-0.470588235,-0.125108225,-0.10552234,25.14,4188.71,1.64,1.6,3591000000.0,7560000000,9235000000.0,90242000000.0,0.049037775,0.3611539482212281,61.790000915527344,2010,Q3,4.123741553889644,4.064891583034166
2010,Q3,XOM,34088,Exxon Mobil Corporation,-0.117647059,0.1107974731596213,0.1084527866854762,25.33,4229.41,1.64,1.44,5276000000.0,7350000000,13077000000.0,92855000000.0,0.071395327,0.4004687952705979,73.12000274658203,2010,Q4,4.292101964708558,4.246502517373356
2010,Q4,XOM,34088,Exxon Mobil Corporation,-0.35,0.097187326,0.069053749,25.48,4316.57,1.64,1.79,5385000000.0,9250000000,13055000000.0,101733000000.0,0.066336358,0.3983949132438654,84.12999725341797,2011,Q1,4.432363188915842,4.40883752099721
2011,Q1,XOM,34088,Exxon Mobil Corporation,-0.230769231,0.0542206036703665,0.064108776,25.46,4155.64,3.16,2.14,9805000000.0,10650000000,16856000000.0,110177000000.0,0.066336358,0.3983949132438654,81.37999725341797,2011,Q2,4.3991295088234565,4.299119252300598
2011,Q2,XOM,34088,Exxon Mobil Corporation,-0.363636364,-0.008833617,0.003039578,25.33,4251.8,3.16,2.18,5077000000.0,10680000000,12889000000.0,121766000000.0,0.015170823,0.341919865,72.62999725341797,2011,Q3,4.285378021801995,4.385537620967527
2011,Q3,XOM,34088,Exxon Mobil Corporation,-0.25,-0.15544873,-0.132672694,25.72,4273.16,3.16,2.13,7371000000.0,10330000000,14849000000.0,121415000000.0,0.017781294,0.2918926156118641,84.76000213623047,2011,Q4,4.439823758603383,4.33946230341907
2011,Q4,XOM,34088,Exxon Mobil Corporation,-0.333333333,0.1115235721482737,0.1195028487966148,26.0,4371.81,3.16,1.97,2117000000.0,9400000000,10751000000.0,117782000000.0,0.050791743,0.2837483682603487,86.73000336,2012,Q1,4.462799883437284,4.362759846943439
2012,Q1,XOM,34088,Exxon Mobil Corporation,1.2499999999999998,0.1199666030534352,0.081397595,26.18,4279.82,2.07,2.0,11444000000.0,9450000000,19287000000.0,119189000000.0,0.050791743,0.2837483682603487,85.56999969482422,2012,Q2,4.449334750863576,4.355737953563596
2012,Q2,XOM,34088,Exxon Mobil Corporation,0.0,-0.03287965,-0.02512481,26.22,4345.71,2.07,3.41,1872000000.0,15910000000,10217000000.0,112745000000.0,0.027145008,0.3022487442920402,91.4499969482422,2012,Q3,4.515792341466095,4.603385977696098
2012,Q3,XOM,34088,Exxon Mobil Corporation,0.0,0.057636401,0.043248145,26.6,4376.68,2.07,2.09,5416000000.0,9570000000,13442000000.0,110989000000.0,0.03685692,0.3335658767050198,86.55000305175781,2012,Q4,4.460722316882273,4.549811466148154
2012,Q4,XOM,34088,Exxon Mobil Corporation,-0.4,-0.012668831,-0.030408188,26.32,4440.56,2.07,2.2,3167000000.0,9950000000,13224000000.0,97248000000.0,0.04735712,0.3251903627149647,90.11000061035156,2013,Q1,4.501031153020351,4.478383035375298
2013,Q1,XOM,34088,Exxon Mobil Corporation,0.0,0.1002671453312672,0.1125140604419673,26.44,4320.26,1.46,2.12,6098000000.0,9500000000,13592000000.0,103378000000.0,0.04735712,0.3251903627149647,90.34999847,2013,Q2,4.503691000104093,4.500786834277543
2013,Q2,XOM,34088,Exxon Mobil Corporation,-0.5625,0.0282363635199753,0.02310804,25.73,4419.14,1.46,1.55,-968000000.0,6860000000,7683000000.0,103050000000.0,0.030175637,0.3203274891200937,86.04000091552734,2013,Q3,4.454812315040247,4.433983928931269
2013,Q3,XOM,34088,Exxon Mobil Corporation,-0.4,0.0412332193986228,0.0103312462938132,25.85,4486.44,1.46,1.79,4333000000.0,7870000000,13431000000.0,108390000000.0,-0.007145948,0.3633104027133217,101.1999969482422,2013,Q4,4.617098726697655,4.516951300960556
2013,Q4,XOM,34088,Exxon Mobil Corporation,-0.125,0.090477876,0.091165571,25.83,4586.32,1.46,1.91,1782000000.0,8350000000,10208000000.0,106018000000.0,-0.00473219,0.344968036,97.68000030517578,2014,Q1,4.581696832926689,4.508734439767403
2014,Q1,XOM,34088,Exxon Mobil Corporation,-0.142857143,0.0129736631392153,-0.007178768,26.24,4403.18,1.62,2.1,7775000000.0,9100000000,15103000000.0,101312000000.0,-0.00473219,0.344968036,100.68000030517578,2014,Q2,4.611947173298261,4.51182045733641
2014,Q2,XOM,34088,Exxon Mobil Corporation,0.1249999999999999,0.039623022,0.0177824312071716,26.64,4532.34,1.62,2.05,1660000000.0,8780000000,10202000000.0,105719000000.0,0.002100401,0.3520429472239472,94.0500030517578,2014,Q3,4.543826588195287,4.591377361455267
2014,Q3,XOM,34088,Exxon Mobil Corporation,-0.3,-0.000521963,0.00512088,26.48,4616.61,1.62,1.89,4198000000.0,8070000000,12396000000.0,103206000000.0,0.006327472,0.3521391654781424,92.4499969482422,2014,Q4,4.526667924823314,4.5399791246460195
2014,Q4,XOM,34088,Exxon Mobil Corporation,-0.333333333,0.057929461,0.060599677,27.19,4709.58,1.62,1.56,-1469000000.0,6570000000,7415000000.0,82621000000.0,-0.000512523,0.3446334166611784,85.0,2015,Q1,4.442651256490317,4.427041773395062
2015,Q1,XOM,34088,Exxon Mobil Corporation,0.0,0.004366409,-0.002634226,26.63,4562.38,0.12,1.17,1154000000.0,4940000000,7998000000.0,64758000000.0,-0.000512523,0.3446334166611784,83.19999694824219,2015,Q2,4.421247311147381,4.42320944767545
2015,Q2,XOM,34088,Exxon Mobil Corporation,-0.333333333,0.001660444,-0.00444509,26.61,4696.82,0.12,1.0,1683000000.0,4190000000,8792000000.0,71360000000.0,0.001133243,0.3457211440770098,74.34999847,2015,Q3,4.3087836523278185,4.408983119198986
2015,Q3,XOM,34088,Exxon Mobil Corporation,-0.461538462,-0.075762244,-0.082960776,26.2,4741.07,0.12,1.01,2773000000.0,4240000000,9174000000.0,65679000000.0,-3.18e-05,0.3400917692304336,77.94999694824219,2015,Q4,4.356067556353588,4.34397830194969
2015,Q4,XOM,34088,Exxon Mobil Corporation,0.5384615384615385,0.062438274,0.070859101,26.53,4799.35,0.12,0.67,-1756000000.0,2780000000,4380000000.0,57691000000.0,-0.000230023,0.3424932813257859,83.58999633789062,2016,Q1,4.425923851900687,4.485631844885974
2016,Q1,XOM,34088,Exxon Mobil Corporation,0.2499999999999999,0.007730168,0.0149245080209331,26.73,4641.85,1.26,0.43,211000000.0,1810000000,4812000000.0,47105000000.0,-0.000230023,0.3424932813257859,93.73999786376952,2016,Q2,4.540524969705671,4.440527954318231
2016,Q2,XOM,34088,Exxon Mobil Corporation,-0.189189189,0.0125821360684683,0.007713254,26.86,4768.31,1.26,0.41,248000000.0,1700000000,4519000000.0,56360000000.0,0.004886877,0.336672614,87.27999877929688,2016,Q3,4.469121327538757,4.429229936500496
2016,Q3,XOM,34088,Exxon Mobil Corporation,-0.292682927,0.0310611284148458,0.019988445,26.97,4819.18,1.26,0.63,1951000000.0,2650000000,5355000000.0,56767000000.0,0.003579457,0.3325731921771149,90.26000213623048,2016,Q4,4.502694418066376,4.402736665332582
2016,Q4,XOM,34088,Exxon Mobil Corporation,0.8965517241379313,0.032542073,0.079442762,26.91,4912.33,1.26,0.41,3509000000.0,1680000000,7396000000.0,58376000000.0,0.002115677,0.3411717945627444,82.01000213623047,2017,Q1,4.406841217096734,4.490975356979988
2017,Q1,XOM,34088,Exxon Mobil Corporation,0.4909090909090907,0.055336939,0.0455719389149202,27.18,4698.37,2.13,0.95,5283000000.0,4010000000,8173000000.0,56474000000.0,0.002115677,0.3411717945627444,80.73000336,2017,Q2,4.391110295027139,4.358819790895865
2017,Q2,XOM,34088,Exxon Mobil Corporation,0.2926829268292684,0.025686497,0.0332189271565612,27.29,4893.23,2.13,0.78,3849000000.0,3350000000,6947000000.0,56026000000.0,0.007406686,0.341096106,81.98000336,2017,Q3,4.406475356061797,4.4671769558702294
2017,Q3,XOM,34088,Exxon Mobil Corporation,0.0,0.0395929702361549,0.049436922,27.43,4950.88,2.13,0.93,2622000000.0,3970000000,7535000000.0,59350000000.0,0.00668103,0.3355140952092157,83.63999938964844,2017,Q4,4.426521867263069,4.421257240667587
2017,Q4,XOM,34088,Exxon Mobil Corporation,0.2547169811320754,0.061225867,0.1032859051224521,27.42,5069.62,2.13,1.01,2910000000.0,8380000000,7411000000.0,50832000000.0,0.011225289,0.3375415121083097,74.61000061035156,2018,Q1,4.312274554663983,4.303293707556281
2018,Q1,XOM,34088,Exxon Mobil Corporation,0.2556390977443608,-0.012245615,-0.02492433,27.5,4890.82,2.44,1.09,5170000000.0,4650000000,8519000000.0,65436000000.0,0.011225289,0.3375415121083097,82.73000336,2018,Q2,4.415582333816136,4.495893404519137
2018,Q2,XOM,34088,Exxon Mobil Corporation,0.1437125748502994,0.0293463896367484,0.006982501,27.73,5039.98,2.44,0.92,2853000000.0,3950000000,7780000000.0,71456000000.0,0.001954738,0.3229999268992309,85.01999664,2018,Q3,4.442886483410531,4.482718419026606
2018,Q3,XOM,34088,Exxon Mobil Corporation,0.1413612565445027,0.071958563,0.090101894,28.08,5092.53,2.44,1.46,5904000000.0,6240000000,11108000000.0,74187000000.0,0.005610586,0.3231380068911619,68.19000244140625,2018,Q4,4.222297962335556,4.322559568453884
2018,Q4,XOM,34088,Exxon Mobil Corporation,0.1009174311926604,-0.142837116,-0.124712912,26.61,5170.56,2.44,1.41,2513000000.0,6000000000,8607000000.0,68253000000.0,0.006191633,0.3247115219700253,80.80000305175781,2019,Q1,4.391977003296329,4.492138928735277
2003,Q1,ZION,109380,"Zions Bancorporation, National Association",0.1896551724137931,-0.066939485,-0.071494461,19.9,3582.77,2.27,0.97,171856000.0,87704000,195413000.0,362547000.0,0.033050073,0.3872361313689728,50.599998474121094,2003,Q2,3.92395154613771,4.0051249055890334
2003,Q2,ZION,109380,"Zions Bancorporation, National Association",0.1240310077519379,0.1351458391575808,0.1134567390264516,19.9,3680.93,2.27,1.02,-59241000.0,92425000,-39604000.0,374758000.0,0.033050073,0.3872361313689728,55.99000168,2003,Q3,4.02517313336616,3.9253394990515025
2003,Q3,ZION,109380,"Zions Bancorporation, National Association",0.054054054,0.013895675543611,0.025894403,19.9,3753.43,2.27,0.68,124285000.0,62084000,142462000.0,467255000.0,0.048567722,0.3166611207809514,61.34000015258789,2003,Q4,4.116432161173681,4.016324567544771
2003,Q4,ZION,109380,"Zions Bancorporation, National Association",-0.153153153,0.092023335,0.1039918894943605,19.9,3860.18,2.27,0.89,120015000.0,95610000,141916000.0,381007000.0,0.044628475,0.3055949948625499,57.099998474121094,2004,Q1,4.044804089939041,4.144323691809644
2004,Q1,ZION,109380,"Zions Bancorporation, National Association",0.1170212765957448,0.0128516440031656,-0.009204203,19.9,3741.64,2.68,1.1,107381000.0,99669000,122741000.0,388233000.0,0.044628475,0.3055949948625499,61.45000076293945,2004,Q2,4.118223848427657,4.20661218003259
2004,Q2,ZION,109380,"Zions Bancorporation, National Association",0.3398058252427183,0.007657861,0.005991326,19.9,3837.59,2.68,1.09,-49442000.0,98842000,-35971000.0,391524000.0,0.06283383,0.3229778771520129,61.040000915527344,2004,Q3,4.1115294019750115,4.211055866877345
2004,Q3,ZION,109380,"Zions Bancorporation, National Association",0.3857142857142858,-0.012719897,-0.024568035,19.9,3879.62,2.68,1.13,436412000.0,102495000,457230000.0,404271000.0,0.049660592,0.3570980885464864,68.02999877929688,2004,Q4,4.219948766413369,4.226488515223732
2004,Q4,ZION,109380,"Zions Bancorporation, National Association",0.0591397849462364,0.071073796,0.057920168,19.9,3990.91,2.68,1.165,95732000.0,104981000,118372000.0,408331000.0,0.0744428,0.3487571208951907,69.01999664,2005,Q1,4.234396268988315,4.1344840564325365
2005,Q1,ZION,109380,"Zions Bancorporation, National Association",0.5025380710659898,-0.025851541,-0.025897222,19.9,3867.08,3.39,1.2,247909000.0,110234000,261322000.0,417947000.0,0.0744428,0.3487571208951907,73.52999877929688,2005,Q2,4.297693469606701,4.131198674124324
2005,Q2,ZION,109380,"Zions Bancorporation, National Association",0.1837455830388692,0.0156958701360705,-0.012430437,19.9,3972.82,3.39,1.3,94061000.0,118810000,113399000.0,437480000.0,0.05786702,0.3534216088689578,71.22000122070312,2005,Q3,4.265773694989524,4.263229539855446
2005,Q3,ZION,109380,"Zions Bancorporation, National Association",0.1696428571428572,0.0287749907906633,0.0257447997950199,19.9,4040.69,3.39,1.34,1414000.0,122970000,-14448000.0,451147000.0,0.049351185,0.3048318836046111,75.55999755859375,2005,Q4,4.3249270103224795,4.393138085647923
2005,Q4,ZION,109380,"Zions Bancorporation, National Association",0.0407124681933841,0.0158527355734409,0.0140793096596553,19.9,4107.38,3.39,1.31,342815000.0,128107000,393921000.0,492865000.0,0.048689266,0.3019277320969632,82.73000336,2006,Q1,4.415582333816136,4.315854799074852
2006,Q1,ZION,109380,"Zions Bancorporation, National Association",0.2224938875305624,0.037315047,0.036558899,19.9,4003.48,3.23,1.28,191474000.0,137633000,212884000.0,552778000.0,0.048689266,0.3019277320969632,77.94000244140625,2006,Q2,4.3559393312347385,4.397806398259816
2006,Q2,ZION,109380,"Zions Bancorporation, National Association",0.01,-0.019052106,0.003681593,19.9,4116.72,3.23,1.35,217169000.0,145310000,245587000.0,573838000.0,0.057731978,0.329733287,79.80999755859375,2006,Q3,4.379648779297687,4.199965896369236
2006,Q3,ZION,109380,"Zions Bancorporation, National Association",0.0574257425742574,0.051684774,0.047429557,19.9,4111.95,3.23,1.42,165570000.0,153674000,197511000.0,591840000.0,0.027931242,0.35335993,82.44000244140625,2006,Q4,4.412070785636598,4.482240142266869
2006,Q4,ZION,109380,"Zions Bancorporation, National Association",-0.031835206,0.061721002,0.067135483,19.9,4201.0,3.23,1.39,350342000.0,146508000,391005000.0,598920000.0,0.048892553,0.356266924,84.51999664,2007,Q1,4.436988152993951,4.336813726373341
2007,Q1,ZION,109380,"Zions Bancorporation, National Association",0.0251450676982591,0.001804978,-0.008729735,19.9,4063.75,2.85,1.36,106449000.0,153258000,127232000.0,602497000.0,0.048892553,0.356266924,76.91000366210938,2007,Q2,4.342635954684478,4.268717861578212
2007,Q2,ZION,109380,"Zions Bancorporation, National Association",0.001886792,0.058056388,0.085335934,19.9,4184.41,2.85,1.43,154735000.0,159214000,179085000.0,610688000.0,0.046080123,0.3606224284083856,68.66999816894531,2007,Q3,4.229312395968034,4.329258804066713
2007,Q3,ZION,109380,"Zions Bancorporation, National Association",-0.13747646,0.0155652376359464,0.036320665,19.9,4208.61,2.85,1.22,187415000.0,135732000,206102000.0,622460000.0,0.049397894,0.3430304794632787,46.689998626708984,2007,Q4,3.843529979569887,4.231006761113507
2007,Q4,ZION,109380,"Zions Bancorporation, National Association",-0.37804878,-0.050858413,-0.058401212,19.9,4305.67,2.85,1.095,181078000.0,45541000,220481000.0,458651000.0,0.044205396,0.2631820875529267,45.54999923706055,2008,Q1,3.818810606956473,3.7693703298037553
2008,Q1,ZION,109380,"Zions Bancorporation, National Association",-0.179738562,-0.099199106,-0.075532876,19.9,4182.54,3.84,0.97,280519000.0,106749000,306297000.0,628175000.0,0.044205396,0.2631820875529267,31.489999771118164,2008,Q2,3.449670027844536,3.5495526513669864
2008,Q2,ZION,109380,"Zions Bancorporation, National Association",0.037815126,-0.06581617,-0.103075146,19.9,4226.59,3.84,0.65,-35746000.0,72198000,-17717000.0,603997000.0,0.1040512820512818,0.3863631325939002,38.70000076293945,2008,Q3,3.655839619749934,3.5561115828171106
2008,Q3,ZION,109380,"Zions Bancorporation, National Association",-0.037914692,-0.092263271,-0.046704257,19.9,4192.4,3.84,0.31,465834000.0,37760000,495299000.0,581613000.0,0.095028666,0.3723453507862097,24.510000228881836,2008,Q4,3.199081206878325,3.329580024050424
2008,Q4,ZION,109380,"Zions Bancorporation, National Association",-0.87826087,-0.222047095,-0.189702402,19.9,4179.96,3.84,-3.58,349178000.0,-482976000,390070000.0,426152000.0,0.080468081,0.321313774,9.829999923706056,2009,Q1,2.285438926397738,2.1855586134929945
2009,Q1,ZION,109380,"Zions Bancorporation, National Association",0.1428571428571427,-0.116667589,-0.133023943,19.9,3976.81,-0.36,-7.47,248741000.0,-826041000,286016000.0,403778000.0,0.080468081,0.321313774,11.56000042,2009,Q2,2.447550899576411,2.5477255849685974
2009,Q2,ZION,109380,"Zions Bancorporation, National Association",0.375,0.1334516940375795,0.088306535,19.9,4060.38,-0.36,-0.35,190782000.0,-50729000,211190000.0,1149012000.0,0.1104525723817158,0.3845729700111254,17.969999313354492,2009,Q3,2.8887036625848097,2.988494434238538
2009,Q3,ZION,109380,"Zions Bancorporation, National Association",-0.65,0.1448561186141465,0.142075667,19.9,4102.85,-0.36,-1.41,739502000.0,-155277000,747728000.0,796838000.0,0.07484953,0.3897641368523706,12.829999923706056,2009,Q4,2.551786172681018,2.651717269643558
2009,Q4,ZION,109380,"Zions Bancorporation, National Association",-0.545454545,0.082779045,0.096618251,25.09,4209.06,-0.36,-0.99,300644000.0,-169539000,331819000.0,195955000.0,0.085692143,0.352202718,21.84000015258789,2010,Q1,3.083743157863329,2.983890581886091
2010,Q1,ZION,109380,"Zions Bancorporation, National Association",0.7999999999999998,0.0487220877051386,0.041098767,24.97,4055.06,1.64,-0.57,654995000.0,-60210000,670544000.0,586473000.0,0.084721047,0.3574257058661619,21.56999969482422,2010,Q2,3.0713034462529065,2.971180568541942
2010,Q2,ZION,109380,"Zions Bancorporation, National Association",-0.470588235,-0.125108225,-0.10552234,25.14,4188.71,1.64,-0.84,70975000.0,-112993000,88013000.0,531940000.0,0.08636023,0.3858738004051152,21.36000061035156,2010,Q3,3.061520042666505,2.9612257751753868
2010,Q3,ZION,109380,"Zions Bancorporation, National Association",-0.117647059,0.1107974731596213,0.1084527866854762,25.33,4229.41,1.64,-0.47,346992000.0,-47325000,372628000.0,576913000.0,0.038441661,0.3403729535578887,24.229999542236328,2010,Q4,3.1875915159360004,3.1608101039618584
2010,Q4,ZION,109380,"Zions Bancorporation, National Association",-0.35,0.097187326,0.069053749,25.48,4316.57,1.64,-0.62,308961000.0,-72200000,329809000.0,472525000.0,0.04323386,0.3417652018486022,23.059999465942383,2011,Q1,3.1380994916814324,3.118608887573095
2011,Q1,ZION,109380,"Zions Bancorporation, National Association",-0.230769231,0.0542206036703665,0.064108776,25.46,4155.64,3.16,0.08,249036000.0,52817000,269221000.0,553076000.0,0.04323386,0.3417652018486022,24.010000228881836,2011,Q2,3.178470419765933,3.1249795058543635
2011,Q2,ZION,109380,"Zions Bancorporation, National Association",-0.363636364,-0.008833617,0.003039578,25.33,4251.8,3.16,0.16,326931000.0,72875000,346226000.0,532440000.0,0.057101728,0.3208070672847539,14.079999923706056,2011,Q3,2.6447553453112924,3.0101068732181164
2011,Q3,ZION,109380,"Zions Bancorporation, National Association",-0.25,-0.15544873,-0.132672694,25.72,4273.16,3.16,0.35,193155000.0,109093000,215904000.0,595615000.0,0.065743136,0.348324599,16.280000686645508,2011,Q4,2.7899374027516357,2.876230111403725
2011,Q4,ZION,109380,"Zions Bancorporation, National Association",-0.333333333,0.1115235721482737,0.1195028487966148,26.0,4371.81,3.16,0.245,250276000.0,89019000,265716000.0,573238000.0,0.060510367,0.3561000089297491,21.459999084472656,2012,Q1,3.0661906945405133,3.1661121385977413
2012,Q1,ZION,109380,"Zions Bancorporation, National Association",1.2499999999999998,0.1199666030534352,0.081397595,26.18,4279.82,2.07,0.14,232933000.0,89676000,248095000.0,549298000.0,0.060510367,0.3561000089297491,19.420000076293945,2012,Q2,2.9663034667918065,3.06630792349461
2012,Q2,ZION,109380,"Zions Bancorporation, National Association",0.0,-0.03287965,-0.02512481,26.22,4345.71,2.07,0.3,243052000.0,91737000,260707000.0,555009000.0,0.064223499,0.3414823146285386,20.65999984741211,2012,Q3,3.028199456305825,3.1894100627537467
2012,Q3,ZION,109380,"Zions Bancorporation, National Association",0.0,0.057636401,0.043248145,26.6,4376.68,2.07,0.34,78421000.0,109851000,93566000.0,563387000.0,0.060680482,0.3488305033888453,21.399999618530273,2012,Q4,3.0633909042021177,3.24724384726607
2012,Q4,ZION,109380,"Zions Bancorporation, National Association",-0.4,-0.012668831,-0.030408188,26.32,4440.56,2.07,0.19,142327000.0,58252000,163259000.0,506571000.0,0.060625537,0.3429269107511232,24.989999771118164,2013,Q1,3.218475735687924,3.158542522204896
